order_id,customer_id,order_date,channel,device,region,segment,product_category,quantity,gross_revenue,discount_amount,net_revenue,is_new_customer
ORD-100413,CUST-10147,28/07/2025,Google Search,Desktop,North West,Hydration & Glow,Mask,1,35.24,3.52,31.72,False
ORD-100937,CUST-10693,2026-04-25,Organic_Search,Mobile,South East,Sensitive Skin,Moisturiser,3,81.54,0.0,81.54,True
ORD-100819,CUST-10614,2026-03-02,Email,Mobile,London,Sensitive Skin,Cleanser,3,70.97,0.0,70.97,True
ORD-100014,CUST-10014,08/01/2025,Meta Ads,Desktop,North West,Hydration & Glow,Mask,1,31.48,0.0,31.48,True
ORD-100584,CUST-10464,2025-11-05,Email,Mobile,Scotland,Anti-Ageing,Moisturiser,1,45.15,4.51,40.64,True
ORD-100609,CUST-10479,2025-11-15,google shopping,Desktop,South East,Anti-Ageing,Moisturiser,1,39.19,0.0,39.19,True
ORD-100189,CUST-10175,2025-04-15,Meta Ads,Mobile,London,Acne & Blemish,SPF,2,45.37,0.0,45.37,True
ORD-100222,CUST-10199,2025-05-01,Direct,Desktop,London,Acne & Blemish,Cleanser,1,22.4,0.0,22.4,True
ORD-100900,CUST-10673,2026-04-09,Organic Search,Mobile,South East,Sensitive Skin,Cleanser,1,35.27,0.0,35.27,True
ORD-100763,CUST-10577,2026-01-30,Google Search,Desktop,Other UK,Hydration & Glow,Cleanser,1,27.93,0.0,27.93,True
ORD-100048,CUST-10046,2025-02-03,Meta Ads,Desktop,South East,Acne & Blemish,Cleanser,2,35.45,3.55,31.9,True
ORD-100523,CUST-10424,2025-10-01,Affiliate,Desktop,Other UK,Hydration & Glow,Cleanser,1,33.94,0.0,33.94,True
ORD-100204,CUST-10186,2025-04-23,Email,Desktop,South East,Acne & Blemish,SPF,1,28.22,0.0,28.22,True
ORD-101073,CUST-10544,2026-06-15,Google_Search,Mobile,London,Hydration & Glow,Mask,1,28.61,0.0,28.61,False
ORD-100650,CUST-10502,2025-11-29,Direct,Tablet,London,Sensitive Skin,Mask,1,37.53,7.69,29.84,True
ORD-101083,CUST-10787,2026-06-21,Email,Desktop,London,Hydration & Glow,Moisturiser,1,31.77,0.0,31.77,True
ORD-100728,CUST-10553,2026-01-04,Affiliate,Desktop,London,Hydration & Glow,Mask,3,47.55,4.76,42.79,True
ORD-100280,CUST-10244,2025-05-21,Direct,Mobile,North West,Acne & Blemish,SPF,1,25.38,2.54,22.84,True
ORD-100695,CUST-10530,14/12/2025,organic search,Desktop,Scotland,Acne & Blemish,Moisturiser,2,32.77,4.38,28.39,True
ORD-100460,CUST-10378,2025-08-28,Google Search,Desktop,London,Acne & Blemish,Cleanser,1,33.07,0.0,33.07,True
ORD-100004,CUST-10004,04/01/2025,Google Shopping,Mobile,London,Acne & Blemish,Mask,1,25.66,0.0,25.66,True
ORD-100162,CUST-10151,2025-04-04,affiliate,Mobile,Scotland,Sensitive Skin,Cleanser,2,51.55,0.0,51.55,True
ORD-100372,CUST-10316,2025-07-04,Google Shopping,Desktop,London,Acne & Blemish,SPF,1,27.62,0.0,27.62,True
ORD-100361,CUST-10307,28/06/2025,Organic_Search,Desktop,North West,Acne & Blemish,SPF,2,30.46,0.0,30.46,True
ORD-100647,CUST-10340,2025-11-29,Google Search,Mobile,London,Anti-Ageing,Mask,1,44.3,10.81,33.49,False
ORD-100528,CUST-10130,2025-10-04,Meta Ads,Mobile,London,Anti-Ageing,Serum,1,44.12,0.0,44.12,False
ORD-100069,CUST-10067,2025-02-14,Google Shopping,Mobile,South East,Acne & Blemish,SPF,1,28.09,0.0,28.09,True
ORD-100586,CUST-10466,2025-11-07,Direct,Tablet,London,Acne & Blemish,Cleanser,1,26.94,2.69,24.25,True
ORD-100045,CUST-10042,01/02/2025,Organic Search,Desktop,Other UK,Sensitive Skin,Serum,1,34.78,0.0,34.78,False
ORD-100098,CUST-10096,2025-02-26,Organic Search,Tablet,North West,Anti-Ageing,Serum,1,42.85,0.0,42.85,True
ORD-100610,CUST-10480,2025-11-15,Organic Search,Mobile,London,Acne & Blemish,SPF,1,29.31,0.0,29.31,True
ORD-100508,CUST-10049,23/09/2025,Meta Ads,Desktop,London,Anti-Ageing,Serum,3,86.55,8.65,77.9,False
ORD-100032,CUST-10031,2025-01-19,Organic Search,Desktop,Scotland,Anti-Ageing,Cleanser,2,59.81,0.0,59.81,True
ORD-100056,CUST-10054,2025-02-07,SEO,Desktop,Scotland,Sensitive Skin,Mask,2,53.64,0.0,53.64,True
ORD-101102,CUST-10804,28/06/2026,meta ads,Mobile,North West,Sensitive Skin,Cleanser,1,31.49,0.0,31.49,True
ORD-100861,CUST-10645,2026-03-23,EMAIL,Desktop,South East,Acne & Blemish,Mask,1,26.31,2.63,23.68,True
ORD-101095,CUST-10797,25/06/2026,Google_Search,Desktop,London,Sensitive Skin,Moisturiser,1,33.57,0.0,33.57,True
ORD-100384,CUST-10327,10/07/2025,Email,Desktop,London,Hydration & Glow,Moisturiser,1,32.03,0.0,32.03,True
ORD-100572,CUST-10456,2025-10-29,Google Shopping,Tablet,South East,Anti-Ageing,Set/Bundle,1,50.87,0.0,50.87,True
ORD-101084,CUST-10788,2026-06-21,Google Search,Desktop,South East,Hydration & Glow,Set/Bundle,3,72.73,0.0,72.73,True
ORD-100190,CUST-10176,2025-04-15,Email,Desktop,South East,Acne & Blemish,Serum,2,36.16,0.0,36.16,True
ORD-100824,CUST-10405,2026-03-05,Google Search,Desktop,Other UK,Anti-Ageing,Cleanser,2,72.93,7.29,65.64,False
ORD-100377,CUST-10321,2025-07-05,Email,Desktop,South East,Sensitive Skin,Mask,3,64.09,0.0,64.09,True
ORD-100845,CUST-10610,2026-03-15,Google Shopping,Mobile,London,Anti-Ageing,Moisturiser,1,43.91,0.0,43.91,False
ORD-100858,CUST-10643,22/03/2026,Organic Search,Desktop,Other UK,Anti-Ageing,Cleanser,3,82.4,0.0,82.4,True
ORD-100517,CUST-10419,2025-09-29,Affiliate,Mobile,North West,Acne & Blemish,Cleanser,2,40.26,0.0,40.26,True
ORD-100627,CUST-10491,2025-11-25,Meta Ads,Tablet,London,Acne & Blemish,SPF,1,20.05,6.23,13.82,True
ORD-100613,CUST-10192,2025-11-16,Meta Ads,Desktop,North West,Sensitive Skin,Mask,2,60.3,6.03,54.27,False
ORD-100038,CUST-10037,2025-01-28,Google Search,Mobile,Scotland,Anti-Ageing,Serum,1,43.22,0.0,43.22,True
ORD-100073,CUST-10071,2025-02-15,Google Shopping,Mobile,South East,Hydration & Glow,Cleanser,1,27.43,0.0,27.43,True
ORD-101098,CUST-10800,2026-06-25,Organic Search,Desktop,South East,Anti-Ageing,Moisturiser,1,45.86,0.0,45.86,True
ORD-100556,CUST-10446,2025-10-18,(direct),Desktop,North West,Anti-Ageing,Set/Bundle,1,49.15,0.0,49.15,True
ORD-100370,CUST-10314,2025-07-03,Email Marketing,Mobile,Scotland,Hydration & Glow,SPF,1,29.99,0.0,29.99,True
ORD-100642,CUST-10017,2025-11-28,Meta Ads,Desktop,London,Sensitive Skin,Set/Bundle,2,54.6,16.58,38.02,False
ORD-100401,CUST-10338,2025-07-22,GOOGLE SEARCH,Desktop,South East,Anti-Ageing  ,Set/Bundle,2,67.98,6.8,61.18,True
ORD-100155,CUST-10147,2025-04-01,Google Shopping,Desktop,North West,Hydration & Glow,Moisturiser,1,34.84,3.48,31.36,True
ORD-100450,CUST-10371,21/08/2025,Organic Search,Mobile,London,Hydration & Glow  ,SPF,1,32.15,0.0,32.15,True
ORD-100938,CUST-10524,25/04/2026,Organic Search,Desktop,London,Hydration & Glow,Serum,2,42.81,0.0,42.81,False
ORD-100964,CUST-10714,2026-05-06,Meta Ads,Desktop,London,Sensitive Skin,Serum,2,49.55,0.0,49.55,True
ORD-101081,CUST-10764,2026-06-20,FB/IG Ads,Mobile,South East,Acne & Blemish,Mask,1,27.23,0.0,27.23,False
ORD-100395,CUST-10336,2025-07-17,Organic Search,Mobile,South East,Sensitive Skin,Cleanser,2,48.82,0.0,48.82,True
ORD-100488,CUST-10399,2025-09-13,Meta Ads,Desktop,Other UK,Hydration & Glow,Set/Bundle,2,45.81,4.58,41.23,True
ORD-100252,CUST-10222,2025-05-11,Organic Search,Desktop,London,Acne & Blemish,Mask,2,47.2,0.0,47.2,True
ORD-101093,CUST-10641,2026-06-24,Email,Mobile,South East,Acne & Blemish,Cleanser,2,45.11,0.0,45.11,False
ORD-100267,CUST-10234,2025-05-17,Organic Search,Desktop,South East,Sensitive Skin,Moisturiser,2,51.26,0.0,51.26,True
ORD-100465,CUST-10383,29/08/2025,Google Shopping,Tablet,London,Sensitive Skin,SPF,2,43.94,0.0,43.94,True
ORD-100608,CUST-10478,2025-11-14,EMAIL,Mobile,South East,Acne & Blemish,Serum,2,44.17,0.0,44.17,True
ORD-100611,CUST-10481,2025-11-15,Direct,Mobile,Other UK,Anti-Ageing,Serum,1,47.02,0.0,47.02,True
ORD-100902,CUST-10675,2026-04-10,direct,Mobile,North West,Sensitive Skin,SPF,2,57.52,0.0,57.52,True
ORD-100068,CUST-10066,2025-02-14,Email,Desktop,South East,Anti-Ageing,Cleanser,2,54.5,0.0,54.5,True
ORD-100279,CUST-10110,2025-05-21,Organic Search,Desktop,Other UK,Anti-Ageing,Mask,1,42.24,4.22,38.02,False
ORD-100310,CUST-10264,2025-05-31,Direct,Tablet,North West,Hydration & Glow,Mask,1,31.61,0.0,31.61,True
ORD-100070,CUST-10068,2025-02-14,Google Search,Mobile,South East,Hydration & Glow,SPF,1,38.54,3.85,34.69,True
ORD-100962,CUST-10712,05/05/2026,Organic Search,Mobile,Other UK,Acne & Blemish,Cleanser,1,29.73,0.0,29.73,True
ORD-100666,CUST-10316,2025-12-03,Google Shopping,Desktop,London,Acne & Blemish,SPF,3,55.8,7.62,48.18,False
ORD-100012,CUST-10012,2025-01-06,Email,Mobile,London,Acne & Blemish,Cleanser,1,24.9,0.0,24.9,True
ORD-100053,CUST-10051,2025-02-06,google search,Desktop,South East,Acne & Blemish,Cleanser,2,49.29,0.0,49.29,True
ORD-100240,CUST-10214,2025-05-04,Email,Mobile,London,Hydration & Glow,Set/Bundle,1,27.95,0.0,27.95,True
ORD-100291,CUST-10251,2025-05-25,Google Shopping,Desktop,London,Acne & Blemish,Serum,3,52.78,5.28,47.5,True
ORD-100167,CUST-10155,2025-04-07,Meta Ads,Desktop,South East,Acne & Blemish,Cleanser,2,36.57,3.66,32.91,True
ORD-100365,CUST-10311,2025-07-01,Google Shopping,Tablet,London,Anti-Ageing,Mask,2,62.25,0.0,62.25,True
ORD-100509,CUST-10413,2025-09-24,Google Search,Mobile,Other UK,Anti-Ageing,Set/Bundle,1,52.78,0.0,52.78,True
ORD-100296,CUST-10074,2025-05-27,Meta Ads,Desktop,Other UK,Anti-Ageing,Serum,1,47.25,0.0,47.25,False
ORD-100618,CUST-10484,2025-11-22,Google Search,Desktop,London,Hydration & Glow,Moisturiser,1,31.51,0.0,31.51,True
ORD-100088,CUST-10086,2025-02-23,Meta Ads,Mobile,North West,Sensitive Skin,Serum,2,56.59,0.0,56.59,True
ORD-101025,CUST-10748,2026-05-28,Meta Ads,Mobile,Scotland,Anti-Ageing,Serum,1,43.03,4.3,38.73,True
ORD-101053,CUST-10540,2026-06-06,Meta Ads,Desktop,Scotland,Anti-Ageing,Cleanser,1,35.54,0.0,35.54,False
ORD-100425,CUST-10353,2025-08-06,GOOGLE SHOPPING,Desktop,South East,Acne & Blemish,Serum,2,39.79,0.0,39.79,True
ORD-100536,CUST-10298,2025-10-09,Google  Search,Desktop,Other UK,Sensitive Skin,SPF,3,77.94,0.0,77.94,False
ORD-100931,CUST-10690,2026-04-22,affiliate,Mobile,North West,Acne & Blemish,Cleanser,3,53.37,0.0,53.37,True
ORD-100724,CUST-10550,2026-01-01,Direct,Mobile,South East,Anti-Ageing,SPF,1,58.74,0.0,58.74,False
ORD-100025,CUST-10025,2025-01-12,Meta Ads,Desktop,South East,Sensitive Skin,Cleanser,1,34.8,0.0,34.8,True
ORD-101052,CUST-10766,2026-06-06,Organic Search,Desktop,London,Acne & Blemish,SPF,2,31.22,3.12,28.1,True
ORD-100527,CUST-10133,2025-10-03,Meta Ads,Desktop,South East,Sensitive Skin,Moisturiser,1,35.86,0.0,35.86,False
ORD-100226,CUST-10203,2025-05-01,Affiliate,Mobile,Other UK,Hydration & Glow,Mask,1,31.07,0.0,31.07,True
ORD-100932,CUST-10466,2026-04-22,Meta Ads,Tablet,London,Acne & Blemish,Cleanser,1,23.6,0.0,23.6,False
ORD-100533,CUST-10431,2025-10-08,Organic Search,Desktop,North West,Sensitive Skin,Moisturiser,3,68.7,0.0,68.7,True
ORD-100151,CUST-10143,29/03/2025,Email,Mobile,North West,Acne & Blemish,SPF,1,25.24,0.0,25.24,True
ORD-100526,CUST-10301,2025-10-03,organic search,Mobile,South East,Anti-Ageing,Moisturiser,1,51.12,0.0,51.12,False
ORD-100256,CUST-10226,2025-05-13,Organic Search,Mobile,South East,Acne & Blemish,Cleanser,3,50.76,0.0,50.76,True
ORD-101059,CUST-10771,09/06/2026,Meta Ads,Mobile,Other UK,Acne & Blemish,Serum,1,24.05,0.0,24.05,True
ORD-101044,CUST-10156,2026-06-03,Meta Ads,Desktop,Other UK,Anti-Ageing,Moisturiser,2,66.39,0.0,66.39,False
ORD-100512,CUST-10416,2025-09-25,Google Search,Desktop,London,Hydration & Glow,Mask,2,51.24,0.0,51.24,True
ORD-100710,CUST-10042,2025-12-22,Meta Ads,Desktop,Other UK,Sensitive Skin,Serum,2,57.2,7.1,50.1,False
ORD-100468,CUST-10385,2025-09-01,Google_Search,Tablet,Scotland,Acne & Blemish,Mask,2,42.27,0.0,42.27,True
ORD-100324,CUST-10276,2025-06-10,Email,Desktop,London,Acne & Blemish,SPF,2,34.78,0.0,34.78,True
ORD-100018,CUST-10018,2025-01-10,Google Shopping,Tablet,North West,Anti-Ageing,Serum,2,65.75,0.0,65.75,True
ORD-100923,CUST-10685,2026-04-19,Google Search,Tablet,South East,Hydration & Glow,Mask,3,63.54,6.35,57.19,True
ORD-100945,CUST-10699,2026-04-27,FB/IG Ads,Desktop,South East,Acne & Blemish,Cleanser,1,28.75,0.0,28.75,True
ORD-100390,CUST-10331,2025-07-16,Google Shopping,Desktop,North West,Acne & Blemish,Cleanser,1,23.01,0.0,23.01,True
ORD-101015,CUST-10744,2026-05-25,Email,Desktop,London,Anti-Ageing,Mask,2,71.71,0.0,71.71,True
ORD-100248,CUST-10220,2025-05-09,(direct),Mobile,London,Anti-Ageing,Serum,1,32.35,0.0,32.35,True
ORD-100711,CUST-10360,2025-12-23,organic search,Mobile,Other UK,Acne & Blemish,SPF,1,25.42,3.12,22.3,False
ORD-100654,CUST-10505,2025-11-30,SEO,Mobile,Other UK,Anti-Ageing  ,Moisturiser,1,45.32,9.51,35.81,True
ORD-100860,CUST-10644,2026-03-23,Affiliate ,Desktop,Scotland,Anti-Ageing,Moisturiser,1,45.09,0.0,45.09,True
ORD-100244,CUST-10115,06/05/2025,Google Search,Tablet,London,Anti-Ageing,Serum,1,32.26,0.0,32.26,False
ORD-100738,CUST-10562,09/01/2026,GOOGLE SEARCH,Mobile,London,Sensitive Skin,Moisturiser,2,58.99,0.0,58.99,True
ORD-100848,CUST-10635,18/03/2026,Google Search,Mobile,London,Anti-Ageing,Serum,2,71.94,0.0,71.94,True
ORD-100047,CUST-10045,2025-02-02,Organic Search,Desktop,Other UK,Acne & Blemish,Cleanser,3,56.14,5.61,50.53,True
ORD-100744,CUST-10228,2026-01-11,Google Shopping,Desktop,Other UK,Anti-Ageing,Serum,2,64.59,0.0,64.59,False
ORD-100394,CUST-10335,2025-07-17,Email,Desktop,London,Acne & Blemish,SPF,2,38.82,3.88,34.94,True
ORD-100216,CUST-10084,28/04/2025,google search,Desktop,Scotland,Anti-Ageing,Serum,2,68.78,0.0,68.78,False
ORD-100037,CUST-10036,2025-01-26,meta ads,Mobile,South East,Hydration & Glow,Serum,1,36.54,0.0,36.54,True
ORD-100592,CUST-10238,2025-11-09,Organic Search,Mobile,South East,Acne & Blemish,Cleanser,2,46.37,0.0,46.37,False
ORD-100537,CUST-10124,2025-10-09,Organic Search,Desktop,London,Anti-Ageing,Serum,1,43.6,0.0,43.6,False
ORD-100578,CUST-10459,2025-11-02,email,Mobile,London,Acne & Blemish,SPF,1,24.09,0.0,24.09,True
ORD-100115,CUST-10111,2025-03-10,Email,Tablet,North West,Acne & Blemish,SPF,3,50.17,0.0,50.17,True
ORD-101000,CUST-10275,2026-05-19,Meta Ads,Desktop,London,Anti-Ageing,Moisturiser,1,47.76,0.0,47.76,False
ORD-100735,CUST-10559,2026-01-06,FB/IG Ads,Mobile,Other UK,Acne & Blemish,Mask,1,24.21,0.0,24.21,True
ORD-100877,CUST-10656,2026-03-27,Organic Search,Mobile,London,Hydration & Glow,SPF,2,48.78,0.0,48.78,True
ORD-100178,CUST-10165,11/04/2025,Affiliate,Desktop,Other UK,Anti-Ageing,Serum,1,45.6,0.0,45.6,True
ORD-100446,CUST-10368,18/08/2025,Direct,Mobile,South East,Acne & Blemish,Cleanser,3,36.56,0.0,36.56,True
ORD-101088,CUST-10792,23/06/2026,GOOGLE SEARCH,Desktop,South East,Hydration & Glow,Cleanser,1,31.67,0.0,31.67,True
ORD-100202,CUST-10185,2025-04-22,Google Search,Mobile,Scotland,Anti-Ageing,Cleanser,2,62.11,6.21,55.9,True
ORD-100471,CUST-10387,2025-09-03,Google Shopping,Mobile,South East,Hydration & Glow,SPF,1,41.41,0.0,41.41,True
ORD-100972,CUST-10653,2026-05-10,Email,Desktop,London,Hydration & Glow,Cleanser,1,29.19,0.0,29.19,False
ORD-100378,CUST-10322,07/07/2025,Organic Search,Desktop,Other UK,Hydration & Glow,Moisturiser,1,30.89,0.0,30.89,True
ORD-100232,CUST-10209,02/05/2025,EMAIL,Mobile,South East,Hydration & Glow,Mask,1,31.59,0.0,31.59,True
ORD-100567,CUST-10451,2025-10-28,organic search,Desktop,North West,Anti-Ageing,Serum,2,67.03,6.7,60.33,True
ORD-100832,CUST-10623,10/03/2026,Google Shopping,Desktop,London,Acne & Blemish,Cleanser,1,26.32,0.0,26.32,True
ORD-100326,CUST-10278,2025-06-12,Direct,Desktop,Other UK,Hydration & Glow,Moisturiser,1,32.94,0.0,32.94,True
ORD-100381,CUST-10325,2025-07-08,Facebook/Instagram Ads,Desktop,South East,Sensitive Skin,Moisturiser,1,34.31,0.0,34.31,True
ORD-100615,CUST-10483,17/11/2025,Email,Mobile,South East,Anti-Ageing,Moisturiser,2,73.55,7.36,66.19,True
ORD-101071,CUST-10780,2026-06-13,Meta Ads,Tablet,North West,Anti-Ageing,Serum,1,39.9,3.99,35.91,True
ORD-100981,CUST-10725,2026-05-13,Organic Search,Mobile,Scotland,Hydration & Glow,Moisturiser,1,37.97,0.0,37.97,True
ORD-100105,CUST-10081,2025-03-03,Organic Search,Desktop,North West,Anti-Ageing,Serum,1,45.42,0.0,45.42,False
ORD-100947,CUST-10701,2026-04-29,SEO,Mobile,London,Acne & Blemish,Moisturiser,1,29.46,0.0,29.46,True
ORD-100180,CUST-10166,11/04/2025,Email Marketing,Desktop,London,Anti-Ageing,Serum,2,54.53,0.0,54.53,True
ORD-100046,CUST-10044,01/02/2025,Email,Mobile,Other UK,Acne & Blemish,Set/Bundle,1,25.55,0.0,25.55,True
ORD-100704,CUST-10538,2025-12-18,Direct,Desktop,North West,Acne & Blemish,Serum,1,25.92,4.47,21.45,True
ORD-100648,CUST-10500,2025-11-29,Meta_Ads,Mobile,London,Acne & Blemish,Cleanser,1,23.6,4.9,18.7,True
ORD-100203,CUST-10141,2025-04-23,Direct,Desktop,South East,Sensitive Skin,Mask,2,69.49,0.0,69.49,False
ORD-100733,CUST-10558,2026-01-05,Organic Search,Desktop,London,Sensitive Skin,Moisturiser,2,53.39,0.0,53.39,True
ORD-100815,CUST-10056,2026-03-01,google search,Mobile,Other UK,Hydration & Glow,Moisturiser,2,44.97,0.0,44.97,False
ORD-100157,CUST-10149,01/04/2025,DIRECT,Desktop,North West,Hydration & Glow,Serum,2,55.01,0.0,55.01,True
ORD-100258,CUST-10066,2025-05-14,DIRECT,Tablet,South East,Anti-Ageing,Set/Bundle,3,97.24,0.0,97.24,False
ORD-100520,CUST-10421,30/09/2025,Google Search,Tablet,Other UK,Hydration & Glow,SPF,1,33.27,0.0,33.27,True
ORD-101047,CUST-10117,04/06/2026,Meta Ads,Mobile,South East,Anti-Ageing,Serum,1,37.38,3.74,33.64,False
ORD-100847,CUST-10634,2026-03-16,Meta Ads,Mobile,South East,Sensitive Skin,Cleanser,2,59.07,0.0,59.07,True
ORD-100553,CUST-10443,2025-10-17,Affiliate,Desktop,South East,Acne & Blemish,SPF,1,24.25,0.0,24.25,True
ORD-100439,CUST-10362,2025-08-14,Email,Desktop,South East,Anti-Ageing,Moisturiser,1,44.82,0.0,44.82,True
ORD-100454,CUST-10165,23/08/2025,EMAIL,Mobile,Other UK,Anti-Ageing,Cleanser,1,41.53,0.0,41.53,False
ORD-100260,CUST-10103,2025-05-14,Meta Ads,Desktop,Scotland,Acne & Blemish,Cleanser,2,45.16,0.0,45.16,False
ORD-100156,CUST-10148,2025-04-01,Email,Desktop,London,Acne & Blemish,Cleanser,1,28.61,0.0,28.61,True
ORD-100933,CUST-10691,22/04/2026,Google_Shopping,Mobile,South East,Acne & Blemish,Moisturiser,1,28.57,0.0,28.57,True
ORD-101060,CUST-10420,2026-06-09,Facebook/Instagram Ads,Mobile,North West,Sensitive Skin,Mask,1,35.5,0.0,35.5,False
ORD-100100,CUST-10098,2025-02-28,Email Marketing,Desktop,North West,Anti-Ageing,Serum,3,77.71,0.0,77.71,True
ORD-100582,CUST-10112,2025-11-04,google search,Desktop,Other UK,Sensitive Skin,SPF,1,31.7,3.17,28.53,False
ORD-100908,CUST-10678,14/04/2026,Google Shopping,Desktop,North West,Anti-Ageing,Moisturiser,3,91.48,0.0,91.48,True
ORD-100482,CUST-10394,2025-09-09,Organic Search,Mobile,North West,Sensitive Skin,Serum,1,31.51,0.0,31.51,True
ORD-101012,CUST-10742,2026-05-23,Google Shopping,Mobile,Other UK,Acne & Blemish,Serum,1,21.71,0.0,21.71,True
ORD-100772,CUST-10582,05/02/2026,affiliate,Desktop,Other UK,Sensitive Skin,Serum,1,31.07,0.0,31.07,True
ORD-100169,CUST-10156,07/04/2025,email,Mobile,Other UK,Anti-Ageing,Mask,2,59.12,0.0,59.12,True
ORD-100760,CUST-10574,2026-01-28,Google_Shopping,Tablet,North West,Acne & Blemish,Set/Bundle,1,22.8,2.28,20.52,True
ORD-101104,CUST-10805,2026-06-29,Meta Ads,Mobile,South East,Acne & Blemish,Cleanser,1,24.1,0.0,24.1,True
ORD-100973,CUST-10719,2026-05-10,Direct,Mobile,Other UK,Sensitive Skin,SPF,1,36.05,3.6,32.45,True
ORD-101054,CUST-10767,2026-06-07,Email,Desktop,North West,Acne & Blemish,Cleanser,1,27.24,0.0,27.24,True
ORD-100865,CUST-10647,24/03/2026,Google Search,Mobile,London,Acne & Blemish,Moisturiser,1,24.5,0.0,24.5,True
ORD-100583,CUST-10463,2025-11-04,Direct,Desktop,London,Sensitive Skin,Cleanser,2,57.17,0.0,57.17,True
ORD-100595,CUST-10134,10/11/2025,Organic Search,Mobile,South East,Acne & Blemish,Cleanser,1,25.3,0.0,25.3,False
ORD-100407,CUST-10342,2025-07-26,Google Search,Mobile,North West,Acne & Blemish,SPF,3,45.5,4.55,40.95,True
ORD-100237,CUST-10187,2025-05-04,Organic Search,Desktop,Other UK,Hydration & Glow,Serum,1,30.01,0.0,30.01,False
ORD-100951,CUST-10705,2026-05-03,Google Search,Desktop,Other UK,Acne & Blemish,SPF,1,27.23,2.72,24.51,True
ORD-100338,CUST-10288,18/06/2025,Google Shopping,Tablet,London,Acne & Blemish,Moisturiser,1,28.72,0.0,28.72,True
ORD-100317,CUST-10271,2025-06-06,Affiliate ,Mobile,Other UK,Hydration & Glow,Moisturiser,3,67.61,0.0,67.61,True
ORD-101049,CUST-10290,2026-06-05,Meta Ads,Desktop,London,Sensitive Skin,Cleanser,2,54.06,5.41,48.65,False
ORD-100103,CUST-10101,02/03/2025,Google Shopping,Desktop,South East,Hydration & Glow,Moisturiser,1,34.04,0.0,34.04,True
ORD-101079,CUST-10784,2026-06-19,Organic Search,Desktop,London,Anti-Ageing,Moisturiser,1,42.49,0.0,42.49,True
ORD-100603,CUST-10063,13/11/2025,Direct,Mobile,South East,Acne & Blemish,Mask,2,46.83,0.0,46.83,False
ORD-100515,CUST-10048,27/09/2025,Google_Shopping,Desktop,Other UK,Anti-Ageing,Serum,2,61.97,0.0,61.97,False
ORD-100111,CUST-10107,07/03/2025,EMAIL,Tablet,Other UK,Sensitive Skin,Cleanser,1,43.94,0.0,43.94,True
ORD-100684,CUST-10523,2025-12-10,Direct,Desktop,North West,Acne & Blemish,Set/Bundle,1,24.5,2.6,21.9,True
ORD-100076,CUST-10074,2025-02-16,Meta Ads,Desktop,Other UK,Anti-Ageing,Serum,1,39.5,0.0,39.5,True
ORD-100651,CUST-10503,2025-11-29,Direct,Tablet,Scotland,Hydration & Glow,Moisturiser,1,34.16,7.92,26.24,True
ORD-100775,CUST-10585,2026-02-06,Google Search,Tablet,Other UK,Sensitive Skin,Moisturiser,1,34.72,3.47,31.25,True
ORD-100983,CUST-10726,2026-05-14,Organic Search,Mobile,Scotland,Acne & Blemish,Cleanser,2,41.04,0.0,41.04,True
ORD-100928,CUST-10688,2026-04-21,Organic Search,Mobile,London,Acne & Blemish,Mask,1,29.32,0.0,29.32,True
ORD-100706,CUST-10540,19/12/2025,Affiliate,Tablet,Scotland,Anti-Ageing,Cleanser,1,53.14,7.61,45.53,True
ORD-100844,CUST-10632,2026-03-14,Meta Ads,Mobile,North West,Acne & Blemish,Serum,1,26.66,0.0,26.66,True
ORD-100138,CUST-10132,2025-03-22,Email,Desktop,London,Acne & Blemish,Cleanser,1,24.22,0.0,24.22,True
ORD-100913,CUST-10582,2026-04-16,Email,Mobile,Other UK,Sensitive Skin,SPF,1,30.87,0.0,30.87,False
ORD-100357,CUST-10270,25/06/2025,Organic Search,Desktop,Other UK,Anti-Ageing,Serum,2,46.16,0.0,46.16,False
ORD-100188,CUST-10174,2025-04-14,Google Search,Desktop,London,Acne & Blemish,Serum,1,27.29,0.0,27.29,True
ORD-100565,CUST-10399,2025-10-27,Google Search,Tablet,Other UK,Hydration & Glow,Moisturiser,1,26.76,2.68,24.08,False
ORD-101090,CUST-10794,2026-06-23,Email,Mobile,South East,Acne & Blemish,Moisturiser,1,23.31,0.0,23.31,True
ORD-100089,CUST-10087,2025-02-24,Google Search,Tablet,Scotland,Anti-Ageing,Set/Bundle,2,48.65,0.0,48.65,True
ORD-100673,CUST-10318,05/12/2025,Organic Search,Mobile,South East,Sensitive Skin,Cleanser,2,54.23,5.73,48.5,False
ORD-100702,CUST-10325,2025-12-16,Organic Search,Desktop,South East,Sensitive Skin,Mask,1,29.09,3.71,25.38,False
ORD-100485,CUST-10366,2025-09-12,Google Search,Mobile,London,Sensitive Skin,SPF,2,61.4,0.0,61.4,False
ORD-100035,CUST-10034,2025-01-24,Affiliate,Mobile,South East,Sensitive Skin,Cleanser,1,28.5,0.0,28.5,True
ORD-101005,CUST-10306,2026-05-20,Meta Ads,Desktop,South East,Anti-Ageing,Moisturiser,1,39.83,0.0,39.83,False
ORD-100302,CUST-10257,2025-05-29,google search,Desktop,Other UK,Acne & Blemish,Mask,2,42.59,0.0,42.59,True
ORD-100292,CUST-10252,2025-05-25,organic search,Desktop,North West,Acne & Blemish,SPF,2,42.57,0.0,42.57,True
